Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value
Malawi,rural/urban merged,MWI,Balaka,n_age_182_188,185,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_189_195,192,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_196_202,199,clinical,ppy,0.0029417170206244
Malawi,rural/urban merged,MWI,Balaka,n_age_203_209,206,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_210_216,213,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_217_223,220,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_224_230,227,clinical,ppy,0.00336837826789054
Malawi,rural/urban merged,MWI,Balaka,n_age_231_237,234,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_238_244,241,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_245_251,248,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_252_258,255,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_259_265,262,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_266_272,269,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_273_279,276,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_280_286,283,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_287_293,290,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_294_300,297,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_301_307,304,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_308_314,311,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_315_321,318,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_322_328,325,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_329_335,332,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_336_342,339,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_343_349,346,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_350_356,353,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_357_363,360,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_364_370,367,clinical,ppy,0.00340739423238348
Malawi,rural/urban merged,MWI,Balaka,n_age_371_377,374,clinical,ppy,0.00358745978124927
Malawi,rural/urban merged,MWI,Balaka,n_age_378_384,381,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_385_391,388,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_392_398,395,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_399_405,402,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_406_412,409,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_413_419,416,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_420_426,423,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_427_433,430,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_434_440,437,clinical,ppy,0.00302231200749083
Malawi,rural/urban merged,MWI,Balaka,n_age_441_447,444,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_448_454,451,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_455_461,458,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_462_468,465,clinical,ppy,0.00318597511258961
Malawi,rural/urban merged,MWI,Balaka,n_age_469_475,472,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_476_482,479,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_483_489,486,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_490_496,493,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_497_503,500,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_504_510,507,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_511_517,514,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_518_524,521,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_525_531,528,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_532_538,535,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_539_545,542,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_546_552,549,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_553_559,556,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_560_566,563,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_567_573,570,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_574_580,577,clinical,ppy,0
Malawi,rural/urban merged,MWI,Balaka,n_age_581_587,584,clinical,ppy,0
