"","Country","Region (admin-1)","PMC delivery strategy (vs. comparator)","Cost-effectiveness threshold (lower)","Cost-effectiveness threshold (upper)","Additional clinical malaria cases averted","Additional hospitalisations averted","Additional deaths averted","Additional DALYs averted","Difference in treatment costs","Difference in implementation costs","Difference in implementation costs (incl. national costs)","Difference in total costs","Difference in total costs (incl. national costs)","ICER based on regional costs only (no national costs)","Cost-effective? (lower country-specific threshold)","Cost-effective? (higher country-specific threshold)","Cost-effective? ($250 / DALY averted threshold)","ICER including national costs for every individual region (i.e. double-counting, just done for calculation purposes)","ICER (incl. national costs) below CET lower bound (Y/N)","ICER (incl. national costs) below CET upper bound (Y/N)","ICER (incl. national costs) below $250 / DALY averted threshold (Y/N)","Current scenario chosen"
"522","MOZ","Maputo_City","No PMC vs PMC co-delivery with EPI only",71,362,-1467.2466238643,-118.22525876864,-25.4184306352576,-115.971967868566,14996.8146098943,-160084.228429844,-327433.228429844,-145087.41381995,-312436.41381995,1251.05589295839,"no","no","no",2694.06839913282,"no","no","no",NA
"523","MOZ","Nampula","PMC co-delivery with EPI only vs No PMC",71,362,15210.484090506,767.5297085526,165.01888733881,1042.83502719211,-118110.928686579,584369.12678056,751718.12678056,466258.198093982,633607.198093982,447.106383978496,"no","no","no",607.581430976674,"no","no","no",NA
"524","MOZ","Nampula","No PMC vs PMC co-delivery with EPI only",71,362,-15210.484090506,-767.5297085526,-165.01888733881,-1042.83502719211,118110.928686579,-584369.12678056,-751718.12678056,-466258.198093982,-633607.198093982,447.106383978496,"no","no","no",607.581430976674,"no","no","no",NA
"525","MOZ","Nassa","PMC co-delivery with EPI only vs No PMC",71,362,2485.8031612669,183.58880910196,39.4715939569214,190.664866792094,-24044.9957919364,419693.495567178,587042.495567178,395648.499775241,562997.499775241,2075.09913300738,"no","no","no",2952.81196398469,"no","no","no",NA
"526","MOZ","Nassa","No PMC vs PMC co-delivery with EPI only",71,362,-2485.8031612669,-183.58880910196,-39.4715939569214,-190.664866792094,24044.9957919364,-419693.495567178,-587042.495567178,-395648.499775241,-562997.499775241,2075.09913300738,"no","no","no",2952.81196398469,"no","no","no",NA
"527","MOZ","Sofala","PMC co-delivery with EPI only vs No PMC",71,362,1743.4669692459,146.66216219178,31.5323648712327,139.95524787428,-18324.071094217,375547.630994061,542896.630994061,357223.559899845,524572.559899845,2552.4127556884,"no","no","no",3748.14498110897,"no","no","no",NA
"528","MOZ","Sofala","No PMC vs PMC co-delivery with EPI only",71,362,-1743.4669692459,-146.66216219178,-31.5323648712327,-139.95524787428,18324.071094217,-375547.630994061,-542896.630994061,-357223.559899845,-524572.559899845,2552.4127556884,"no","no","no",3748.14498110897,"no","no","no",NA
"529","MOZ","Tete","PMC co-delivery with EPI only vs No PMC",71,362,2894.53658500801,228.26690621702,49.0773848366593,227.058249198932,-29180.4073508022,383836.34767993,551185.34767993,354655.940329128,522004.940329127,1561.96016476109,"no","no","no",2298.99130364467,"no","no","no",NA
"530","MOZ","Tete","No PMC vs PMC co-delivery with EPI only",71,362,-2894.53658500801,-228.26690621702,-49.0773848366593,-227.058249198932,29180.4073508022,-383836.34767993,-551185.34767993,-354655.940329128,-522004.940329127,1561.96016476109,"no","no","no",2298.99130364467,"no","no","no",NA
"531","MOZ","Zambezia","PMC co-delivery with EPI only vs No PMC",71,362,33818.4192038709,1247.2705675374,268.163172020541,2158.78953690044,-225153.142693258,502833.599423155,670182.599423155,277680.456729897,445029.456729897,128.6278499981,"no","yes","yes",206.147680967949,"no","yes","yes",NA
"532","MOZ","Zambezia","No PMC vs PMC co-delivery with EPI only",71,362,-33818.4192038709,-1247.2705675374,-268.163172020541,-2158.78953690044,225153.142693258,-502833.599423155,-670182.599423155,-277680.456729897,-445029.456729897,128.6278499981,"no","yes","yes",206.147680967949,"no","yes","yes",NA
"533","MWI","Balaka","PMC co-delivery with EPI only vs No PMC",36,224,0.405120900099329,0.0637469869807101,0.0137056022008527,0.0428451173743531,-4.40569914367181,117503.600759766,283960.600759766,117499.195060622,283956.195060622,2742417.39225475,"no","no","no",6627504.19329221,"no","no","no",NA
"534","MWI","Balaka","No PMC vs PMC co-delivery with EPI only",36,224,-0.405120900099329,-0.0637469869807101,-0.0137056022008527,-0.0428451173743531,4.40569914367181,-117503.600759766,-283960.600759766,-117499.195060622,-283956.195060622,2742417.39225475,"no","no","no",6627504.19329221,"no","no","no",NA
"535","MWI","Blantyre","PMC co-delivery with EPI only vs No PMC",36,224,1337.6391422598,103.67864582424,22.2909088522116,104.299765002085,-8998.08384206649,346720.876032972,513177.876032972,337722.792190905,504179.792190905,3238.00146802013,"no","no","no",4833.94945502347,"no","no","no",NA
"536","MWI","Blantyre","No PMC vs PMC co-delivery with EPI only",36,224,-1337.6391422598,-103.67864582424,-22.2909088522116,-104.299765002085,8998.08384206649,-346720.876032972,-513177.876032972,-337722.792190905,-504179.792190905,3238.00146802013,"no","no","no",4833.94945502347,"no","no","no",NA
"537","MWI","Chikwawa","PMC co-delivery with EPI only vs No PMC",36,224,1180.4992345712,76.652488463799,16.4802850197168,86.8805269485331,-7169.70532749736,388020.573241069,554477.573241069,380850.867913572,547307.867913572,4383.61599877477,"no","no","no",6299.54590673454,"no","no","no",NA
"538","MWI","Chikwawa","No PMC vs PMC co-delivery with EPI only",36,224,-1180.4992345712,-76.652488463799,-16.4802850197168,-86.8805269485331,7169.70532749736,-388020.573241069,-554477.573241069,-380850.867913572,-547307.867913572,4383.61599877477,"no","no","no",6299.54590673454,"no","no","no",NA
"539","MWI","Chiradzulu","PMC co-delivery with EPI only vs No PMC",36,224,582.617235786349,39.512743368554,8.49523982423909,43.4639137173607,-3625.88789794698,248652.520468501,415109.520468501,245026.632570554,411483.632570555,5637.47282777906,"no","no","no",9467.24759409313,"no","no","no",NA
"540","MWI","Chiradzulu","No PMC vs PMC co-delivery with EPI only",36,224,-582.617235786349,-39.512743368554,-8.49523982423909,-43.4639137173607,3625.88789794698,-248652.520468501,-415109.520468501,-245026.632570554,-411483.632570555,5637.47282777906,"no","no","no",9467.24759409313,"no","no","no",NA
"541","MWI","Chitipa","PMC co-delivery with EPI only vs No PMC",36,224,314.850145962499,22.38938474645,4.81371772048675,23.8488633358521,-2013.30005558496,244478.816919762,410935.816919761,242465.516864177,408922.516864177,10166.7535869384,"no","no","no",17146.415370222,"no","no","no",NA
"542","MWI","Chitipa","No PMC vs PMC co-delivery with EPI only",36,224,-314.850145962499,-22.38938474645,-4.81371772048675,-23.8488633358521,2013.30005558496,-244478.816919762,-410935.816919761,-242465.516864177,-408922.516864177,10166.7535869384,"no","no","no",17146.415370222,"no","no","no",NA
"543","MWI","Dedza","PMC co-delivery with EPI only vs No PMC",36,224,2603.5266365642,159.28519953171,34.2463178993177,188.211107901809,-15304.9296040741,365630.710526476,532087.710526476,350325.780922402,516782.780922402,1861.34487399739,"no","no","no",2745.76132452295,"no","no","no",NA
"544","MWI","Dedza","No PMC vs PMC co-delivery with EPI only",36,224,-2603.5266365642,-159.28519953171,-34.2463178993177,-188.211107901809,15304.9296040741,-365630.710526476,-532087.710526476,-350325.780922402,-516782.780922402,1861.34487399739,"no","no","no",2745.76132452295,"no","no","no",NA
"545","MWI","Dowa","PMC co-delivery with EPI only vs No PMC",36,224,5741.2195331137,279.54444778995,60.1020562748392,390.0836640197,-30024.5772532174,335115.983505628,501572.983505628,305091.40625241,471548.40625241,782.117874684961,"no","no","no",1208.83915361448,"no","no","no",NA
"546","MWI","Dowa","No PMC vs PMC co-delivery with EPI only",36,224,-5741.2195331137,-279.54444778995,-60.1020562748392,-390.0836640197,30024.5772532174,-335115.983505628,-501572.983505628,-305091.40625241,-471548.40625241,782.117874684961,"no","no","no",1208.83915361448,"no","no","no",NA
"547","MWI","Karonga","PMC co-delivery with EPI only vs No PMC",36,224,1567.3900795675,93.7983244184741,20.166639749972,112.578710955571,-9105.09508267499,281318.214410424,447775.214410424,272213.119327749,438670.119327749,2417.98042469307,"no","no","no",3896.56370733247,"no","no","no",NA
"548","MWI","Karonga","No PMC vs PMC co-delivery with EPI only",36,224,-1567.3900795675,-93.7983244184741,-20.166639749972,-112.578710955571,9105.09508267499,-281318.214410424,-447775.214410424,-272213.119327749,-438670.119327749,2417.98042469307,"no","no","no",3896.56370733247,"no","no","no",NA
"549","MWI","Kasungu","PMC co-delivery with EPI only vs No PMC",36,224,5749.0223464423,279.25461526975,60.0397422829963,390.38074578243,-30030.5870643496,567296.551555929,733753.551555929,537265.964491579,703722.964491579,1376.26143270655,"no","no","no",1802.65797454002,"no","no","no",NA
"550","MWI","Kasungu","No PMC vs PMC co-delivery with EPI only",36,224,-5749.0223464423,-279.25461526975,-60.0397422829963,-390.38074578243,30030.5870643496,-567296.551555929,-733753.551555929,-537265.964491579,-703722.964491579,1376.26143270655,"no","no","no",1802.65797454002,"no","no","no",NA
"551","MWI","Likoma","PMC co-delivery with EPI only vs No PMC",36,224,16.237947460947,1.0118995663876,0.217558406773334,1.18027636961118,-96.4140810769179,36970.6898315583,203427.689831558,36874.2757504814,203331.275750481,31242.0689762932,"no","no","no",172274.291840194,"no","no","no",NA
"552","MWI","Likoma","No PMC vs PMC co-delivery with EPI only",36,224,-16.237947460947,-1.0118995663876,-0.217558406773334,-1.18027636961118,96.4140810769179,-36970.6898315583,-203427.689831558,-36874.2757504814,-203331.275750481,31242.0689762932,"no","no","no",172274.291840194,"no","no","no",NA
"553","MWI","Lilongwe","PMC co-delivery with EPI only vs No PMC",36,224,9477.11056032301,572.22035653462,123.027376654943,682.465322650521,-55316.9915840579,651440.160827003,817897.160827003,596123.169242945,762580.169242945,873.484922175614,"no","no","no",1117.39035513377,"no","no","no",NA
"554","MWI","Lilongwe","No PMC vs PMC co-delivery with EPI only",36,224,-9477.11056032301,-572.22035653462,-123.027376654943,-682.465322650521,55316.9915840579,-651440.160827003,-817897.160827003,-596123.169242945,-762580.169242945,873.484922175614,"no","no","no",1117.39035513377,"no","no","no",NA
"555","MWI","Machinga","PMC co-delivery with EPI only vs No PMC",36,224,3431.6567925513,174.58345127822,37.5354420248174,235.769537464937,-18335.6772175264,490540.357279264,656997.357279264,472204.680061738,638661.680061737,2002.82311760468,"no","no","no",2708.83883867617,"no","no","no",NA
"556","MWI","Machinga","No PMC vs PMC co-delivery with EPI only",36,224,-3431.6567925513,-174.58345127822,-37.5354420248174,-235.769537464937,18335.6772175264,-490540.357279264,-656997.357279264,-472204.680061738,-638661.680061737,2002.82311760468,"no","no","no",2708.83883867617,"no","no","no",NA
"557","MWI","Mangochi","PMC co-delivery with EPI only vs No PMC",36,224,6.42707494692698,0.0226150194012984,0.00486222917127899,0.33565084904493,-18.5280295056659,470551.434290775,637008.434290775,470532.906261269,636989.906261269,1401852.27476747,"no","no","no",1897775.34623785,"no","no","no",NA
"558","MWI","Mangochi","No PMC vs PMC co-delivery with EPI only",36,224,-6.42707494692698,-0.0226150194012984,-0.00486222917127899,-0.33565084904493,18.5280295056659,-470551.434290775,-637008.434290775,-470532.906261269,-636989.906261269,1401852.27476747,"no","no","no",1897775.34623785,"no","no","no",NA
"559","MWI","Mchinji","PMC co-delivery with EPI only vs No PMC",36,224,3207.5191578669,165.30504393446,35.5405844459088,221.109632340403,-17248.4607957852,259248.119330057,425705.119330057,241999.658534272,408456.658534272,1094.47813726047,"no","no","no",1847.30377510394,"no","no","no",NA
"560","MWI","Mchinji","No PMC vs PMC co-delivery with EPI only",36,224,-3207.5191578669,-165.30504393446,-35.5405844459088,-221.109632340403,17248.4607957852,-259248.119330057,-425705.119330057,-241999.658534272,-408456.658534272,1094.47813726047,"no","no","no",1847.30377510394,"no","no","no",NA
"561","MWI","Mulanje","PMC co-delivery with EPI only vs No PMC",36,224,1191.4932075562,76.154628262199,16.3732450763728,87.2679642206119,-7173.52352435913,290365.41377196,456822.41377196,283191.890247601,449648.890247601,3245.08418154108,"no","no","no",5152.50807399261,"no","no","no",NA
"562","MWI","Mulanje","No PMC vs PMC co-delivery with EPI only",36,224,-1191.4932075562,-76.154628262199,-16.3732450763728,-87.2679642206119,7173.52352435913,-290365.41377196,-456822.41377196,-283191.890247601,-449648.890247601,3245.08418154108,"no","no","no",5152.50807399261,"no","no","no",NA
"563","MWI","Mwanza","PMC co-delivery with EPI only vs No PMC",36,224,428.935203131439,26.021320953943,5.59458400509777,30.9311150516756,-2510.02114450347,142085.771011255,308542.771011255,139575.749866751,306032.749866751,4512.47068311526,"no","no","no",9894.00961961677,"no","no","no",NA
"564","MWI","Mwanza","No PMC vs PMC co-delivery with EPI only",36,224,-428.935203131439,-26.021320953943,-5.59458400509777,-30.9311150516756,2510.02114450347,-142085.771011255,-308542.771011255,-139575.749866751,-306032.749866751,4512.47068311526,"no","no","no",9894.00961961677,"no","no","no",NA
"565","MWI","Mzimba","PMC co-delivery with EPI only vs No PMC",36,224,3708.3584276696,253.41091284979,54.4833462627049,277.313277482876,-23178.1262743582,483462.84165461,649919.84165461,460284.715380252,626741.715380252,1659.80049551964,"no","no","no",2260.04943242919,"no","no","no",NA
"566","MWI","Mzimba","No PMC vs PMC co-delivery with EPI only",36,224,-3708.3584276696,-253.41091284979,-54.4833462627049,-277.313277482876,23178.1262743582,-483462.84165461,-649919.84165461,-460284.715380252,-626741.715380252,1659.80049551964,"no","no","no",2260.04943242919,"no","no","no",NA
"567","MWI","Neno","PMC co-delivery with EPI only vs No PMC",36,224,436.7206526193,25.048342029723,5.38539353639045,30.9895763099279,-2480.49229487913,174804.954007556,341261.954007556,172324.461712677,338781.461712677,5560.72338612356,"no","no","no",10932.1101497004,"no","no","no",NA
"568","MWI","Neno","No PMC vs PMC co-delivery with EPI only",36,224,-436.7206526193,-25.048342029723,-5.38539353639045,-30.9895763099279,2480.49229487913,-174804.954007556,-341261.954007556,-172324.461712677,-338781.461712677,5560.72338612356,"no","no","no",10932.1101497004,"no","no","no",NA
"569","MWI","Nkhata_Bay","PMC co-delivery with EPI only vs No PMC",36,224,155.13219097574,12.913771396559,2.77646085026019,12.4057341857652,-1089.77124650848,347480.434737591,513937.434737591,346390.663491083,512847.663491083,27921.8189189112,"no","no","no",41339.5657049901,"no","no","no",NA
"570","MWI","Nkhata_Bay","No PMC vs PMC co-delivery with EPI only",36,224,-155.13219097574,-12.913771396559,-2.77646085026019,-12.4057341857652,1089.77124650848,-347480.434737591,-513937.434737591,-346390.663491083,-512847.663491083,27921.8189189112,"no","no","no",41339.5657049901,"no","no","no",NA
"571","MWI","Nkhotakota","PMC co-delivery with EPI only vs No PMC",36,224,247.63648764594,18.355474567938,3.94642703210668,19.0171660195854,-1622.24782906195,318405.691621854,484862.691621854,316783.443792792,483240.443792792,16657.7629635532,"no","no","no",25410.7495982899,"no","no","no",NA
"572","MWI","Nkhotakota","No PMC vs PMC co-delivery with EPI only",36,224,-247.63648764594,-18.355474567938,-3.94642703210668,-19.0171660195854,1622.24782906195,-318405.691621854,-484862.691621854,-316783.443792792,-483240.443792792,16657.7629635532,"no","no","no",25410.7495982899,"no","no","no",NA
"573","MWI","Nsanje","PMC co-delivery with EPI only vs No PMC",36,224,1201.661251254,63.581375563448,13.6699957461413,83.4110425100337,-6547.75401558384,379775.018925623,546232.018925623,373227.264910039,539684.264910039,4474.55461146099,"no","no","no",6470.17767275981,"no","no","no",NA
"574","MWI","Nsanje","No PMC vs PMC co-delivery with EPI only",36,224,-1201.661251254,-63.581375563448,-13.6699957461413,-83.4110425100337,6547.75401558384,-379775.018925623,-546232.018925623,-373227.264910039,-539684.264910039,4474.55461146099,"no","no","no",6470.17767275981,"no","no","no",NA
"575","MWI","Ntcheu","PMC co-delivery with EPI only vs No PMC",36,224,2009.7149384143,123.22374445928,26.4931050587452,145.377324930958,-11828.1228191094,358082.12104658,524539.12104658,346253.998227471,512710.998227471,2381.7606933675,"no","no","no",3526.76043854133,"no","no","no",NA
"576","MWI","Ntcheu","No PMC vs PMC co-delivery with EPI only",36,224,-2009.7149384143,-123.22374445928,-26.4931050587452,-145.377324930958,11828.1228191094,-358082.12104658,-524539.12104658,-346253.998227471,-512710.998227471,2381.7606933675,"no","no","no",3526.76043854133,"no","no","no",NA
"577","MWI","Ntchisi","PMC co-delivery with EPI only vs No PMC",36,224,1844.2088178483,100.905499385216,21.6946823678215,129.169763496319,-10221.7475799503,248026.573927958,414483.573927958,237804.826348007,404261.826348007,1841.02548391508,"no","no","no",3129.69394234067,"no","no","no",NA
"578","MWI","Ntchisi","No PMC vs PMC co-delivery with EPI only",36,224,-1844.2088178483,-100.905499385216,-21.6946823678215,-129.169763496319,10221.7475799503,-248026.573927958,-414483.573927958,-237804.826348007,-404261.826348007,1841.02548391508,"no","no","no",3129.69394234067,"no","no","no",NA
"579","MWI","Phalombe","PMC co-delivery with EPI only vs No PMC",36,224,1093.8332526486,68.7236647704491,14.7755879256466,79.701331225195,-6523.77782743626,115986.165376929,282443.165376929,109462.387549492,275919.387549492,1373.40726769303,"no","no","no",3461.91692545117,"no","no","no",NA
