Country,Iso code,...3,GID_1,COUNTRY,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,ISO_1,AKA,GKA,GEA,GEG,GKG,AEG,AEA,AKG
Niger,NER,567,NER.2_1,Niger,Diffa,NA,NA,Département,Department,NA,NE.DF,NE-2,0.261321485,0.50456202,0.062751807,0.065895371,0.069858797,0.003143516,0.028281676,0.004185297
Niger,NER,568,NER.3_1,Niger,Dosso,NA,NA,Département,Department,NA,NE.DS,NA,0.218928277,0.606825054,0.035543565,0.032969646,0.078176513,0.00244583,0.021616232,0.003494847
Niger,NER,569,NER.4_1,Niger,Maradi,NA,NA,Département,Department,NA,NE.MA,NE-4,0.234363154,0.565564394,0.04389799,0.046507306,0.078046165,0.002868171,0.024809813,0.003943041
Niger,NER,570,NER.5_1,Niger,Niamey,NA,NA,Communauté Urbaine,Capital District,NA,NE.NI,NE-8,0.221811071,0.61618191,0.033358254,0.028667647,0.072094232,0.002832496,0.021358274,0.003696108
Niger,NER,571,NER.6_1,Niger,Tahoua,NA,NA,Département,Department,NA,NE.TH,NE-5,0.246397853,0.57031548,0.03962262,0.040664237,0.072207347,0.002940734,0.02402919,0.003822504
Niger,NER,572,NER.7_1,Niger,Tillabery,Tillabéri,NA,Département,Department,NA,NE.TL,NA,0.234704301,0.602587998,0.035018783,0.031031808,0.069288552,0.002533018,0.021359835,0.003475693
Niger,NER,573,NER.8_1,Niger,Zinder,NA,NA,Département,Department,NA,NE.ZI,NE-7,0.245662913,0.540034473,0.050067093,0.054520771,0.07580395,0.003155856,0.026698837,0.004056121
Nigeria,NGA,574,NGA.1_1,Nigeria,Abia,NA,NA,State,State,NA,NG.AB,NG-AB,0.139582932,0.598972976,0.053701531,0.033464938,0.145730436,0.002294208,0.022660663,0.003592352
Nigeria,NGA,575,NGA.2_1,Nigeria,Adamawa,NA,NA,State,State,NA,NG.AD,NG-AD,0.229961097,0.520550609,0.06382858,0.073390745,0.078167617,0.002965384,0.026920887,0.004215065
Nigeria,NGA,576,NGA.3_1,Nigeria,Akwa Ibom,NA,NA,State,State,NA,NG.AK,NG-AK,0.137470558,0.598245382,0.063611388,0.033746906,0.136053428,0.002532098,0.024712931,0.003627339
Nigeria,NGA,577,NGA.4_1,Nigeria,Anambra,NA,NA,State,State,NA,NG.AN,NG-AN,0.135417983,0.618617654,0.040672775,0.033581007,0.144166753,0.002745399,0.021090809,0.003707631
Nigeria,NGA,578,NGA.5_1,Nigeria,Bauchi,NA,NA,State,State,NA,NG.BA,NG-BA,0.210307524,0.548702061,0.060064096,0.060207278,0.086971097,0.002701007,0.026975403,0.004071533
Nigeria,NGA,579,NGA.6_1,Nigeria,Bayelsa,NA,NA,State,State,NA,NG.BY,NG-BY,0.126822233,0.629971504,0.056801319,0.029253524,0.128128871,0.002420192,0.023111461,0.003490924
Nigeria,NGA,580,NGA.7_1,Nigeria,Benue,NA,NA,State,State,NA,NG.BE,NG-BE,0.163968787,0.585856855,0.055025198,0.049322158,0.114497617,0.002810008,0.024489125,0.004030212
Nigeria,NGA,581,NGA.8_1,Nigeria,Borno,NA,NA,State,State,NA,NG.BO,NG-BO,0.25648579,0.49708426,0.066746913,0.07377252,0.070606798,0.003134881,0.027957065,0.004211745
Nigeria,NGA,582,NGA.9_1,Nigeria,Cross River,NA,NA,State,State,NA,NG.CR,NG-CR,0.153044522,0.583103776,0.060133152,0.040578656,0.132287711,0.002514385,0.02459511,0.003742628
Nigeria,NGA,583,NGA.10_1,Nigeria,Delta,NA,NA,State,State,NA,NG.DE,NG-DE,0.124498859,0.633746982,0.040573962,0.028356921,0.146249443,0.002418634,0.020687979,0.003467195
Nigeria,NGA,584,NGA.11_1,Nigeria,Ebonyi,NA,NA,State,State,NA,NG.EB,NG-EB,0.148200378,0.592053652,0.050153468,0.039722856,0.140649229,0.002545038,0.023018153,0.003657224
Nigeria,NGA,585,NGA.12_1,Nigeria,Edo,NA,NA,State,State,NA,NG.ED,NG-ED,0.126327202,0.636137784,0.034541938,0.02937603,0.148186192,0.002327297,0.019571733,0.003531807
Nigeria,NGA,586,NGA.13_1,Nigeria,Ekiti,NA,NA,State,State,NA,NG.EK,NG-EK,0.134540901,0.634248912,0.037916414,0.029448418,0.136015609,0.002091781,0.021995969,0.003741894
Nigeria,NGA,587,NGA.14_1,Nigeria,Enugu,NA,NA,State,State,NA,NG.EN,NG-EN,0.142533541,0.606578827,0.043163978,0.037507527,0.141799405,0.002775057,0.021870974,0.003770691
Nigeria,NGA,588,NGA.15_1,Nigeria,Federal Capital Territory,Abuja,NA,State,State,NA,NG.FC,NA,0.15082036,0.616163373,0.053174395,0.048452474,0.100175507,0.002672021,0.024715558,0.003826296
Nigeria,NGA,589,NGA.16_1,Nigeria,Gombe,NA,NA,State,State,NA,NG.GO,NG-GO,0.222131282,0.532617509,0.062694535,0.065811269,0.082947843,0.002858097,0.026806829,0.004132601
Nigeria,NGA,590,NGA.17_1,Nigeria,Imo,NA,NA,State,State,NA,NG.IM,NG-IM,0.136015713,0.614823461,0.047276091,0.03298641,0.140917957,0.002887279,0.021456167,0.003636926
Nigeria,NGA,591,NGA.18_1,Nigeria,Jigawa,NA,NA,State,State,NA,NG.JI,NG-JI,0.222043797,0.54846096,0.05629719,0.056444377,0.082856759,0.002874571,0.026961405,0.004060925
Nigeria,NGA,592,NGA.19_1,Nigeria,Kaduna,NA,NA,State,State,NA,NG.KD,NG-KD,0.180857942,0.587757289,0.054255903,0.050786383,0.094502471,0.002708676,0.025160959,0.003970375
Nigeria,NGA,593,NGA.20_1,Nigeria,Kano,NA,NA,State,State,NA,NG.KN,NG-KN,0.209060833,0.564749002,0.053983465,0.052980162,0.086715996,0.002583228,0.025968567,0.003958729
Nigeria,NGA,594,NGA.21_1,Nigeria,Katsina,NA,NA,State,State,NA,NG.KT,NG-KT,0.211632892,0.576401532,0.048668787,0.048645753,0.082750261,0.002876723,0.025014954,0.004009072
Nigeria,NGA,595,NGA.22_1,Nigeria,Kebbi,NA,NA,State,State,NA,NG.KE,NG-KE,0.199036509,0.614433706,0.036951307,0.035001125,0.086833157,0.002452526,0.021655833,0.003635934
Nigeria,NGA,596,NGA.23_1,Nigeria,Kogi,NA,NA,State,State,NA,NG.KO,NG-KO,0.143310681,0.614684403,0.044119392,0.039089028,0.129869476,0.002489118,0.022575378,0.003862545
Nigeria,NGA,597,NGA.24_1,Nigeria,Kwara,NA,NA,State,State,NA,NG.KW,NG-KW,0.153128147,0.647078097,0.033071879,0.028967611,0.111884706,0.00222833,0.020024931,0.00361626
Nigeria,NGA,598,NGA.25_1,Nigeria,Lagos,NA,NA,State,State,NA,NG.LA,NG-LA,0.119053267,0.664200306,0.04344967,0.021631716,0.119686358,0.002709662,0.025808217,0.003460826
Nigeria,NGA,599,NGA.26_1,Nigeria,Nasarawa,NA,NA,State,State,NA,NG.NA,NG-NA,0.161735833,0.596643627,0.055813752,0.052407309,0.101570003,0.002848806,0.025078403,0.003902284
Nigeria,NGA,600,NGA.27_1,Nigeria,Niger,NA,NA,State,State,NA,NG.NI,NG-NI,0.169180602,0.622695029,0.041579038,0.038750183,0.099172577,0.002515636,0.022395566,0.003711366
Nigeria,NGA,601,NGA.28_1,Nigeria,Ogun,NA,NA,State,State,NA,NG.OG,NG-OG,0.116784461,0.673556924,0.036929958,0.020834263,0.123733565,0.002245334,0.022663454,0.003252072
Nigeria,NGA,602,NGA.29_1,Nigeria,Ondo,NA,NA,State,State,NA,NG.ON,NG-ON,0.126965389,0.638585985,0.037005119,0.02739701,0.142869502,0.002212021,0.021488704,0.00347628
Nigeria,NGA,603,NGA.30_1,Nigeria,Osun,NA,NA,State,State,NA,NG.OS,NG-OS,0.130099684,0.646088839,0.036642391,0.025542842,0.133915007,0.002115731,0.022006473,0.00358904
Nigeria,NGA,604,NGA.31_1,Nigeria,Oyo,NA,NA,State,State,NA,NG.OY,NG-OY,0.134653136,0.667433679,0.031183505,0.023205804,0.117901675,0.002167378,0.020102033,0.003352792
Nigeria,NGA,605,NGA.32_1,Nigeria,Plateau,NA,NA,State,State,NA,NG.PL,NG-PL,0.188810691,0.566221058,0.059799369,0.058343247,0.093810275,0.002797243,0.025970703,0.004247449
Nigeria,NGA,606,NGA.33_1,Nigeria,Rivers,NA,NA,State,State,NA,NG.RI,NG-RI,0.132678583,0.618843496,0.05930401,0.031491522,0.12788564,0.002398752,0.023793079,0.003604949
Nigeria,NGA,607,NGA.34_1,Nigeria,Sokoto,NA,NA,State,State,NA,NG.SO,NG-SO,0.217688769,0.59306103,0.040075488,0.039258197,0.080680326,0.002611244,0.022923384,0.003701548
Nigeria,NGA,608,NGA.35_1,Nigeria,Taraba,NA,NA,State,State,NA,NG.TA,NG-TA,0.200592265,0.549988389,0.062952667,0.061608646,0.091674209,0.002895609,0.026154058,0.004134128
Nigeria,NGA,609,NGA.36_1,Nigeria,Yobe,NA,NA,State,State,NA,NG.YO,NG-YO,0.240192249,0.52343303,0.060576122,0.065756775,0.075315751,0.003174182,0.027360203,0.004191681
Nigeria,NGA,610,NGA.37_1,Nigeria,Zamfara,NA,NA,State,State,NA,NG.ZA,NG-ZA,0.203789353,0.594352424,0.043710332,0.042489622,0.085177511,0.002785869,0.023887543,0.003807358
NA,RWA,611,RWA.1_1,Rwanda,Amajyaruguru,Northern Province|Province du No,NA,Province,Province,4,RW.NO,NA,0.145716712,0.135492921,0.495434016,0.120062448,0.012971776,0.00290838,0.084966086,0.002447642
NA,RWA,612,RWA.2_1,Rwanda,Amajyepfo,Southern Province|Province du Su,NA,Province,Province,2,RW.SU,NA,0.172359034,0.149203688,0.468658179,0.111046433,0.013658222,0.002819304,0.079907238,0.002347949
NA,RWA,613,RWA.3_1,Rwanda,Iburasirazuba,Eastern Province|Province de l'E,NA,Province,Province,5,RW.ES,NA,0.158316836,0.137222245,0.488406211,0.113859504,0.012891783,0.002893479,0.084119841,0.002290115
NA,RWA,614,RWA.4_1,Rwanda,Iburengerazuba,Western Province|Province de l'O,NA,Province,Province,3,RW.OU,NA,0.161685228,0.150946632,0.473676413,0.11885564,0.014416672,0.002747191,0.075406559,0.00226563
NA,RWA,615,RWA.5_1,Rwanda,Umujyi wa Kigali,Kigali City|Ville de Kigali,NA,Province,Province,1,RW.KV,NA,0.160798535,0.137989938,0.482345074,0.119441621,0.011833409,0.002868315,0.082244098,0.002479055
NA,STP,616,STP.1_1,Sao Tome and Principe,Principe,NA,NA,Concelho,Municipality,NA,ST.PR,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,STP,617,STP.2_1,Sao Tome and Principe,Sao Tome,NA,NA,Concelho,Municipality,NA,ST.ST,NA,0.153065071,0.597891092,0.121271223,0.039699901,0.052296147,0.004415512,0.02807668,0.003284384
NA,SEN,618,SEN.1_1,Senegal,Sao Tome and Principe,Cap Vert|Dacar,NA,Région,Region,1,SN.DK,SN-DK,0.387595862,0.510913074,0.036633484,0.022293312,0.016770951,0.002480724,0.020668851,0.002643707
NA,SEN,619,SEN.2_1,Senegal,Diourbel,NA,NA,Région,Region,3,SN.DB,SN-DB,0.379313469,0.515082538,0.042354114,0.021109655,0.017297748,0.002779247,0.019461341,0.002601942
NA,SEN,620,SEN.3_1,Senegal,Fatick,NA,NA,Région,Region,9,SN.FK,SN-FK,0.375728339,0.523810267,0.040522192,0.018874362,0.017283214,0.002784002,0.018378248,0.002619342
NA,SEN,621,SEN.4_1,Senegal,Kaffrine,NA,NA,Région,Region,12,SN.KF,SN-KA,0.367938101,0.522250593,0.04723306,0.019773716,0.017737074,0.002635334,0.019767297,0.002664802
NA,SEN,622,SEN.5_1,Senegal,Kaolack,NA,NA,Région,Region,6,SN.KC,SN-KL,0.372217596,0.526254892,0.042487234,0.018252417,0.016641151,0.002605509,0.018896531,0.002644683
NA,SEN,623,SEN.6_1,Senegal,Kedougou,Sénégal Oriental,NA,Région,Region,13,SN.KG,NA,0.313143343,0.540962517,0.080897443,0.019489722,0.020638386,0.002387679,0.01986685,0.002614162
NA,SEN,624,SEN.7_1,Senegal,Kolda,NA,NA,Région,Region,10,SN.KD,SN-KD,0.348607272,0.537426651,0.057283789,0.016887439,0.016745098,0.002358711,0.018201325,0.002489699
NA,SEN,625,SEN.8_1,Senegal,Louga,NA,NA,Région,Region,8,SN.LG,SN-LG,0.372664064,0.511208773,0.047901616,0.021878423,0.019305352,0.002827969,0.021447791,0.00276603
NA,SEN,626,SEN.9_1,Senegal,Matam,NA,NA,Région,Region,11,SN.MT,SN-MT,0.358207434,0.514738858,0.057122916,0.022044096,0.020025196,0.002767595,0.022255225,0.002838646
NA,SEN,627,SEN.10_1,Senegal,Saint-Louis,Fleuve|Vallée du Fleuve,NA,Région,Region,4,SN.ST,SN-SL,0.366903007,0.5061692,0.053395282,0.023551121,0.020519562,0.002864441,0.023759073,0.002838283
NA,SEN,628,SEN.11_1,Senegal,Sedhiou,NA,NA,Région,Region,14,SN.SD,NA,0.367323011,0.535646141,0.044796832,0.015823269,0.014613795,0.002491275,0.016809816,0.002495834
NA,SEN,629,SEN.12_1,Senegal,Tambacounda,Sénégal Oriental,NA,Région,Region,5,SN.TB,SN-TC,0.342646301,0.527516365,0.06375657,0.020083141,0.019649211,0.002760026,0.020888934,0.002699419
NA,SEN,630,SEN.13_1,Senegal,Thies,NA,NA,Région,Region,7,SN.TH,NA,0.384569138,0.512142837,0.038704716,0.021341283,0.018032299,0.00283007,0.019787552,0.002592096
NA,SEN,631,SEN.14_1,Senegal,Ziguinchor,NA,NA,Région,Region,2,SN.ZG,SN-ZG,0.37006408,0.532514274,0.044378113,0.015941055,0.014651936,0.002508983,0.017546073,0.002395428
NA,SYC,632,SYC.1_1,Seychelles,Anse aux Pins,NA,NA,District,District,NA,SC.PI,SC-01,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,633,SYC.2_1,Seychelles,Anse Boileau,NA,NA,District,District,NA,SC.AB,SC-02,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,634,SYC.3_1,Seychelles,Anse Etoile,NA,NA,District,District,NA,SC.ET,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,635,SYC.4_1,Seychelles,Anse Royale,NA,NA,District,District,NA,SC.RO,SC-05,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,636,SYC.5_1,Seychelles,Au Cap,NA,NA,District,District,NA,SC.LO,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,637,SYC.6_1,Seychelles,Baie Lazare,NA,NA,District,District,NA,SC.BL,SC-06,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,638,SYC.7_1,Seychelles,Baie Sainte Anne,NA,NA,District,District,NA,SC.BS,SC-07,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,639,SYC.8_1,Seychelles,Beau Vallon,NA,NA,District,District,NA,SC.BV,SC-08,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,640,SYC.9_1,Seychelles,Bel Air,NA,NA,District,District,NA,SC.BA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,641,SYC.10_1,Seychelles,Belombre,NA,NA,District,District,NA,SC.BO,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,642,SYC.11_1,Seychelles,Cascade,NA,NA,District,District,NA,SC.CA,SC-11,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,643,SYC.12_1,Seychelles,English River,NA,NA,District,District,NA,SC.RA,SC-16,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,644,SYC.13_1,Seychelles,Glacis,NA,NA,District,District,NA,SC.GL,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,645,SYC.14_1,Seychelles,Grand' Anse,NA,NA,District,District,NA,SC.GM,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,646,SYC.15_1,Seychelles,Grand'Anse Praslin,NA,NA,District,District,NA,SC.GP,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,647,SYC.16_1,Seychelles,La Digue and Inner Islands,NA,NA,District,District,NA,SC.DI,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,648,SYC.17_1,Seychelles,Les Mamelles,NA,NA,District,District,NA,SC.LM,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,649,SYC.18_1,Seychelles,Mont Buxton,NA,NA,District,District,NA,SC.MB,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,650,SYC.19_1,Seychelles,Mont Fleuri,NA,NA,District,District,NA,SC.MF,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,651,SYC.20_1,Seychelles,Outer Islands,NA,NA,Outer Islands,Outer Islands,NA,SC.OI,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,652,SYC.21_1,Seychelles,Plaisance,NA,NA,District,District,NA,SC.PL,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,653,SYC.22_1,Seychelles,Pointe La Rue,NA,NA,District,District,NA,SC.PR,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,654,SYC.23_1,Seychelles,Port Glaud,NA,NA,District,District,NA,SC.PG,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,655,SYC.24_1,Seychelles,Roche Caiman,NA,NA,District,District,NA,SC.RC,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,656,SYC.25_1,Seychelles,Saint Louis,NA,NA,District,District,NA,SC.SL,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,SYC,657,SYC.26_1,Seychelles,Takamaka,NA,NA,District,District,NA,SC.TA,SC-23,NA,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,SLE,658,SLE.1_1,Sierra Leone,Eastern,NA,NA,Province,Province,NA,SL.EA,SL-E,0.212752819,0.559216797,0.141725898,0.022815421,0.032530971,0.002021668,0.026166461,0.002769881
Sierra Leone,SLE,659,SLE.2_1,Sierra Leone,Northern,NA,NA,Province,Province,NA,SL.NO,SL-N,0.212630138,0.562931418,0.14760223,0.020736031,0.028163835,0.001907008,0.023377016,0.002652293
Sierra Leone,SLE,660,SLE.3_1,Sierra Leone,Southern,NA,NA,Province,Province,NA,SL.SO,SL-S,0.21738179,0.5536654,0.145785794,0.021827752,0.030365555,0.001945565,0.026174067,0.00285415
Sierra Leone,SLE,661,SLE.4_1,Sierra Leone,Western,NA,NA,Province,Province,NA,SL.WE,NA,0.212783813,0.563513815,0.153403118,0.020125238,0.022408955,0.002977861,0.022080272,0.002706925
NA,SOM,662,SOM.1_1,Somalia,Awdal,Adal | Adel,NA,Gobolka,Region,NA,SO.AW,SO-AW,0.255117387,0.231978327,0.282375753,0.152408019,0.016257292,0.003296915,0.055231795,0.003334545
NA,SOM,663,SOM.2_1,Somalia,Bakool,NA,NA,Gobolka,Region,NA,SO.BK,NA,0.264237911,0.231341183,0.317627788,0.098431371,0.01513021,0.003102968,0.067084178,0.003044421
NA,SOM,664,SOM.3_1,Somalia,Banaadir,Benadir,NA,Gobolka,Region,NA,SO.BN,SO-BN,0.293808848,0.243718669,0.288027763,0.081795901,0.012815288,0.003564725,0.073257096,0.003011707
NA,SOM,665,SOM.4_1,Somalia,Bari,NA,NA,Gobolka,Region,NA,SO.BR,SO-BR,0.278757781,0.25284785,0.211021379,0.179512322,0.014912096,0.003321026,0.056394801,0.003232779
NA,SOM,666,SOM.5_1,Somalia,Bay,Baay,NA,Gobolka,Region,NA,SO.BY,NA,0.264345706,0.22345148,0.335800171,0.085457541,0.013906986,0.003054551,0.071136937,0.00284658
NA,SOM,667,SOM.6_1,Somalia,Galguduud,Galgudug,NA,Gobolka,Region,NA,SO.GA,NA,0.28537789,0.244740978,0.269880682,0.112365879,0.015462067,0.003489992,0.06549792,0.003184574
NA,SOM,668,SOM.7_1,Somalia,Gedo,Gado,NA,Gobolka,Region,NA,SO.GE,SO-GE,0.23128143,0.209268555,0.387099743,0.085538946,0.013881953,0.00305558,0.067225933,0.002647856
NA,SOM,669,SOM.8_1,Somalia,Hiiraan,Hiiran,NA,Gobolka,Region,NA,SO.HI,SO-HI,0.280302912,0.239487216,0.288845122,0.101578206,0.014759474,0.003284129,0.068660967,0.003081921
NA,SOM,670,SOM.9_1,Somalia,Jubbada Dhexe,J. Dhexe| Central Juba| Middle J,NA,Gobolka,Region,NA,SO.JD,NA,0.240089208,0.201627329,0.395840079,0.073390797,0.012872758,0.002961682,0.070722722,0.002495402
NA,SOM,671,SOM.10_1,Somalia,Jubbada Hoose,J. Hoose| Lower Juba,NA,Gobolka,Region,NA,SO.JH,SO-JH,0.21635133,0.177190199,0.454721391,0.065640248,0.011784118,0.002776594,0.069107391,0.002428756
NA,SOM,672,SOM.11_1,Somalia,Mudug,Madugh| Mudugh,NA,Gobolka,Region,NA,SO.MU,SO-MU,0.285422772,0.249890044,0.253018409,0.126865104,0.015679676,0.003496796,0.06247624,0.003150943
NA,SOM,673,SOM.12_1,Somalia,Nugaal,NA,NA,Gobolka,Region,NA,SO.NU,SO-NU,0.283144265,0.250700593,0.235333472,0.148113057,0.015675569,0.003482496,0.060249817,0.003300768
NA,SOM,674,SOM.13_1,Somalia,Sanaag,Sanag,NA,Gobolka,Region,NA,SO.SA,NA,0.269858539,0.245965555,0.226666242,0.17936042,0.014997884,0.003340785,0.056592803,0.003217815
NA,SOM,675,SOM.14_1,Somalia,Shabeellaha Dhexe,Sh. Dhexe| Central Shabele,NA,Gobolka,Region,NA,SO.SD,NA,0.292804748,0.242665172,0.281237513,0.090974316,0.014732773,0.003373647,0.070977136,0.003234714
NA,SOM,676,SOM.15_1,Somalia,Shabeellaha Hoose,Sh. Hoose| Lower Shabele,NA,Gobolka,Region,NA,SO.SH,SO-SH,0.281536371,0.22874257,0.314861923,0.07938502,0.013869856,0.003098801,0.075700879,0.00280457
NA,SOM,677,SOM.16_1,Somalia,Sool,NA,NA,Gobolka,Region,NA,SO.SO,SO-SO,0.272849351,0.246952757,0.239290789,0.158870697,0.015637115,0.003381208,0.059754137,0.003263896
NA,SOM,678,SOM.17_1,Somalia,Togdheer,Tog-Dheer| Togdheer| Togder,NA,Gobolka,Region,NA,SO.TO,SO-TO,0.267050058,0.240455478,0.261321098,0.150532261,0.015586479,0.003333938,0.058574229,0.003146451
NA,SOM,679,SOM.18_1,Somalia,Woqooyi Galbeed,North-West| W.Galbeed| Woqooyi G,NA,Gobolka,Region,NA,SO.WO,SO-WO,0.259620279,0.236532912,0.272144377,0.151316822,0.015876092,0.003510839,0.05788951,0.003109152
NA,ZAF,680,ZAF.1_1,South Africa,Eastern Cape,Oos-Kaap,NA,Provinsie,Province,EC,ZA.EC,ZA-EC,NA,NA,NA,NA,NA,NA,NA,NA
NA,ZAF,681,ZAF.2_1,South Africa,Free State,Orange Free State|Vrystaat,NA,Provinsie,Province,FS,ZA.FS,ZA-FS,NA,NA,NA,NA,NA,NA,NA,NA
NA,ZAF,682,ZAF.3_1,South Africa,Gauteng,Pretoria/Witwatersrand/Vaal,NA,Provinsie,Province,GT,ZA.GT,ZA-GP,0.183274448,0.095075972,0.648167193,0.016081568,0.006948052,0.001454396,0.047540233,0.001458103
NA,ZAF,683,ZAF.4_1,South Africa,KwaZulu-Natal,Natal and Zululand,NA,Provinsie,Province,KZN,ZA.NL,NA,0.149371997,0.072155885,0.709506392,0.011720165,0.00493342,0.001335151,0.049853757,0.001123244
NA,ZAF,684,ZAF.5_1,South Africa,Limpopo,Noordelike Provinsie|Northern Tr,NA,Provinsie,Province,LIM,ZA.NP,ZA-LP,0.171583161,0.092903256,0.664209247,0.018097701,0.006666756,0.001602041,0.043609545,0.001328283
NA,ZAF,685,ZAF.6_1,South Africa,Mpumalanga,Eastern Transvaal,NA,Provinsie,Province,MP,ZA.MP,ZA-MP,0.120515041,0.054768018,0.771097839,0.009289707,0.003752776,0.001120115,0.038525723,9.31E-04
NA,ZAF,686,ZAF.7_1,South Africa,North West,North-West|Noordwes,NA,Provinsie,Province,NW,ZA.NW,NA,0.2011673,0.127486467,0.582447171,0.024382355,0.008974825,0.001712522,0.052269276,0.001560147
NA,ZAF,687,ZAF.8_1,South Africa,Northern Cape,Noord-Kaap,NA,Provinsie,Province,NC,ZA.NC,ZA-NC,NA,NA,NA,NA,NA,NA,NA,NA
NA,ZAF,688,ZAF.9_1,South Africa,Western Cape,Wes-Kaap,NA,Provinsie,Province,WC,ZA.WC,ZA-WC,NA,NA,NA,NA,NA,NA,NA,NA
South Sudan,SSD,689,SSD.1_1,South Sudan,Central Equatoria,Bahr el Gabel| Bahr-al-Jabal,NA,Wilayat,State,NA,SD.BG,SS-EC,0.171743035,0.216736391,0.394468039,0.13425611,0.023796849,0.002513211,0.053788275,0.00269812
South Sudan,SSD,690,SSD.2_1,South Sudan,Eastern Equatoria,Al Istiw?'?yah ash Sharq?yah| Sh,NA,Wilayat,State,NA,SD.EE,SS-EE,0.167584077,0.214870125,0.417452067,0.125466019,0.017999688,0.002498866,0.051587258,0.002541848
South Sudan,SSD,691,SSD.3_1,South Sudan,Jungoli,Jonglei| Jonglie| Jonqley| Jungl,NA,Wilayat,State,NA,SD.JG,NA,0.237263665,0.265861511,0.274853855,0.146708071,0.022902207,0.003218886,0.045807611,0.003384191
South Sudan,SSD,692,SSD.4_1,South Sudan,Lakes,NA,NA,Wilayat,State,NA,SD.EB,NA,0.232069016,0.27234599,0.264546245,0.146923676,0.029085157,0.003039384,0.048595455,0.003395142
South Sudan,SSD,693,SSD.5_1,South Sudan,North Bahr-al-Ghazal,North Bahr-al-Gazal| North Bahr,NA,Wilayat,State,NA,SD.NB,NA,0.29035759,0.33710435,0.153814882,0.135858178,0.033668347,0.0036313,0.041577622,0.003987734
South Sudan,SSD,694,SSD.6_1,South Sudan,Unity,Al-Wahdah| Wahda,NA,Wilayat,State,NA,SD.WH,SS-UY,0.28081277,0.303737104,0.189418525,0.148475602,0.027771708,0.003668291,0.04221594,0.003900122
South Sudan,SSD,695,SSD.7_1,South Sudan,Upper Nile,Upper Nile|Sobat|a`?l? an N?l|Ni,NA,Wilayat,State,NA,SD.UN,SS-NU,0.290529341,0.279145867,0.204577863,0.160891175,0.021832852,0.003493612,0.035691056,0.003838235
South Sudan,SSD,696,SSD.8_1,South Sudan,Warap,Warab|Warrab,NA,Wilayat,State,NA,SD.WR,NA,0.268170834,0.306548297,0.197736681,0.144299239,0.031235263,0.003433499,0.044750497,0.003825678
South Sudan,SSD,697,SSD.9_1,South Sudan,West Bahr-al-Ghazal,Bahr al-Ghaz?l al Gharb?yah|Ghar,NA,Wilayat,State,NA,SD.WB,NA,0.284081489,0.341585368,0.154927626,0.132114545,0.03722129,0.003312261,0.042713769,0.004043706
South Sudan,SSD,698,SSD.10_1,South Sudan,West Equatoria,Al Istiw?'?yah al Gharb?yah|Ghar,NA,Wilayat,State,NA,SD.WE,NA,0.214035302,0.259071767,0.294293523,0.137604535,0.034666844,0.002663478,0.054264493,0.003400043
NA,SDN,699,SDN.1_1,Sudan,Al Jazirah,Gezira,????? ???????,Wilayat,State,NA,SD.GZ,NA,0.30636248,0.250928223,0.231556311,0.14707832,0.020224437,0.004252306,0.035543527,0.004054461
NA,SDN,700,SDN.2_1,Sudan,Al Qadarif,Gedarif|Gadarif|Gedaref|Gederaf,???????,Wilayat,State,NA,SD.GD,NA,0.251017183,0.203956097,0.314184785,0.169555634,0.016370323,0.003491418,0.037892196,0.00353238
NA,SDN,701,SDN.3_1,Sudan,Blue Nile,An N?l al Azraq|Nil Bleu|Nilo Az,????? ???????,Wilayat,State,NA,SD.BN,SD-NB,0.262014061,0.221035868,0.291176617,0.177362397,0.015468508,0.00336698,0.026284661,0.003290916
