Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value,N doses,scenario,Scenario
Angola,rural/urban merged,AGO,Lunda_Sul,n_age_875_881,878,severe,ppy,0.0190109736851461,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Lunda_Sul,n_age_882_888,885,severe,ppy,0.0203658253566026,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Lunda_Sul,n_age_889_895,892,severe,ppy,0.0353985039616607,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Lunda_Sul,n_age_896_902,899,severe,ppy,0.0191721636782512,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Lunda_Sul,n_age_903_909,906,severe,ppy,0.0180420730026938,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Lunda_Sul,n_age_910_916,913,severe,ppy,0.0170947849745187,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_0_6,3,clinical,ppy,0.106062341857915,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_7_13,10,clinical,ppy,0.0894604771693642,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_14_20,17,clinical,ppy,0.113944935941114,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_21_27,24,clinical,ppy,0.115081177547119,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_28_34,31,clinical,ppy,0.151560185295832,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_35_41,38,clinical,ppy,0.17421229793263,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_42_48,45,clinical,ppy,0.196378845920914,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_49_55,52,clinical,ppy,0.20898579514781,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_56_62,59,clinical,ppy,0.195560625904506,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_63_69,66,clinical,ppy,0.0848164108032388,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_70_76,73,clinical,ppy,0.115386319764859,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_77_83,80,clinical,ppy,0.150928900550567,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_84_90,87,clinical,ppy,0.212766739216445,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_91_97,94,clinical,ppy,0.259714864854295,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_98_104,101,clinical,ppy,0.289083903647083,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_105_111,108,clinical,ppy,0.352354663675488,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_112_118,115,clinical,ppy,0.354513954810727,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_119_125,122,clinical,ppy,0.211461331630887,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_126_132,129,clinical,ppy,0.222706476361936,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_133_139,136,clinical,ppy,0.252258738683574,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_140_146,143,clinical,ppy,0.341262987843882,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_147_153,150,clinical,ppy,0.361616438790386,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_154_160,157,clinical,ppy,0.393878840293378,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_161_167,164,clinical,ppy,0.417123305124766,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_168_174,171,clinical,ppy,0.490084703672089,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_175_181,178,clinical,ppy,0.499515758787183,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_182_188,185,clinical,ppy,0.377229722987732,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_189_195,192,clinical,ppy,0.39117751815798,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_196_202,199,clinical,ppy,0.437889826346732,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_203_209,206,clinical,ppy,0.485877352832356,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_210_216,213,clinical,ppy,0.506628680483957,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_217_223,220,clinical,ppy,0.520687565640946,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_224_230,227,clinical,ppy,0.538039478199402,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_231_237,234,clinical,ppy,0.586166539015733,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_238_244,241,clinical,ppy,0.603573576022323,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_245_251,248,clinical,ppy,0.65890340375643,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_252_258,255,clinical,ppy,0.560436164658124,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_259_265,262,clinical,ppy,0.579771530266287,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_266_272,269,clinical,ppy,0.622400442090993,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_273_279,276,clinical,ppy,0.291953993237596,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_280_286,283,clinical,ppy,0.293335198568692,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_287_293,290,clinical,ppy,0.348282029604117,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_294_300,297,clinical,ppy,0.442586924884107,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_301_307,304,clinical,ppy,0.475857495164194,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_308_314,311,clinical,ppy,0.568248908086095,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_315_321,318,clinical,ppy,0.634258050781405,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_322_328,325,clinical,ppy,0.649107626851008,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_329_335,332,clinical,ppy,0.61730571969853,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_336_342,339,clinical,ppy,0.705898263976615,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_343_349,346,clinical,ppy,0.678051840288665,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_350_356,353,clinical,ppy,0.701175455096981,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_357_363,360,clinical,ppy,0.676870922999672,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_364_370,367,clinical,ppy,0.745172657508277,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_371_377,374,clinical,ppy,0.700658451415909,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_378_384,381,clinical,ppy,0.743905496805001,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_385_391,388,clinical,ppy,0.676142813914944,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_392_398,395,clinical,ppy,0.716229399631197,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_399_405,402,clinical,ppy,0.748026812693013,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_406_412,409,clinical,ppy,0.70226278301771,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_413_419,416,clinical,ppy,0.750870769341762,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_420_426,423,clinical,ppy,0.697548369967887,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_427_433,430,clinical,ppy,0.708092373820403,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_434_440,437,clinical,ppy,0.685449821461567,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_441_447,444,clinical,ppy,0.733547880467571,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_448_454,451,clinical,ppy,0.751572241350661,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_455_461,458,clinical,ppy,0.59500500168093,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_462_468,465,clinical,ppy,0.551648400992025,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_469_475,472,clinical,ppy,0.556569704517224,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_476_482,479,clinical,ppy,0.636444747950468,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_483_489,486,clinical,ppy,0.649302889088047,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_490_496,493,clinical,ppy,0.673954441060532,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_497_503,500,clinical,ppy,0.734171199057116,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_504_510,507,clinical,ppy,0.745385112894349,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_511_517,514,clinical,ppy,0.738331809041524,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_518_524,521,clinical,ppy,0.740918029871827,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_525_531,528,clinical,ppy,0.749943931262347,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_532_538,535,clinical,ppy,0.806302651759562,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_539_545,542,clinical,ppy,0.770032553138426,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_546_552,549,clinical,ppy,0.742109507611212,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_553_559,556,clinical,ppy,0.771630306539298,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_560_566,563,clinical,ppy,0.761619954092631,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_567_573,570,clinical,ppy,0.826207224462026,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_574_580,577,clinical,ppy,0.744206953423676,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_581_587,584,clinical,ppy,0.77010870569384,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_588_594,591,clinical,ppy,0.760325329285395,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_595_601,598,clinical,ppy,0.788640664043128,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_602_608,605,clinical,ppy,0.766703593061014,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_609_615,612,clinical,ppy,0.848353217367483,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_616_622,619,clinical,ppy,0.76105156326275,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_623_629,626,clinical,ppy,0.781872668502694,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_630_636,633,clinical,ppy,0.764044386036479,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_637_643,640,clinical,ppy,0.7645988788825,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_644_650,647,clinical,ppy,0.821138922763504,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_651_657,654,clinical,ppy,0.81913420245286,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_658_664,661,clinical,ppy,0.807571862299371,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_665_671,668,clinical,ppy,0.830366967272744,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_672_678,675,clinical,ppy,0.813224034357096,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_679_685,682,clinical,ppy,0.85364045041669,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_686_692,689,clinical,ppy,0.902065347041467,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_693_699,696,clinical,ppy,0.876091080389204,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_700_706,703,clinical,ppy,0.810458682773275,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_707_713,710,clinical,ppy,0.834002605529763,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_714_720,717,clinical,ppy,0.887907487391726,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_721_727,724,clinical,ppy,0.867713236283172,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_728_734,731,clinical,ppy,0.797649968378506,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_735_741,738,clinical,ppy,0.781265798675161,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_742_748,745,clinical,ppy,0.836996462253345,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_749_755,752,clinical,ppy,0.912234886653726,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_756_762,759,clinical,ppy,0.789216075231397,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_763_769,766,clinical,ppy,0.822373374686275,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_770_776,773,clinical,ppy,0.783749114491392,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_777_783,780,clinical,ppy,0.819279287824781,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_784_790,787,clinical,ppy,0.898675648499361,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_791_797,794,clinical,ppy,0.865347234773091,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_798_804,801,clinical,ppy,0.857602449436332,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_805_811,808,clinical,ppy,0.819524249441971,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_812_818,815,clinical,ppy,0.90737523205329,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_819_825,822,clinical,ppy,0.839878964833594,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_826_832,829,clinical,ppy,0.804107197220671,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_833_839,836,clinical,ppy,0.79437080403144,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_840_846,843,clinical,ppy,0.797070485556926,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_847_853,850,clinical,ppy,0.774661587586222,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_854_860,857,clinical,ppy,0.882226187616665,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_861_867,864,clinical,ppy,0.835701855092775,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_868_874,871,clinical,ppy,0.803096848837575,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_875_881,878,clinical,ppy,0.836536218733914,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_882_888,885,clinical,ppy,0.847736797800186,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_889_895,892,clinical,ppy,0.856218741894352,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_896_902,899,clinical,ppy,0.853146030009735,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_903_909,906,clinical,ppy,0.859918584495485,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_910_916,913,clinical,ppy,0.845657290660752,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_0_6,3,severe,ppy,0.00525661355148822,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_7_13,10,severe,ppy,0.00905098953384044,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_14_20,17,severe,ppy,0.00576971764107167,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_21_27,24,severe,ppy,0.00757714816922894,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_28_34,31,severe,ppy,0.00743363436771605,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_35_41,38,severe,ppy,0.0205942045450321,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_42_48,45,severe,ppy,0.0171488222864626,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_49_55,52,severe,ppy,0.00750436907771588,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_56_62,59,severe,ppy,0.00430742593196587,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_63_69,66,severe,ppy,0.00370254289641425,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_70_76,73,severe,ppy,0.00429865403938793,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_77_83,80,severe,ppy,0.00771321465556155,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_84_90,87,severe,ppy,0.0148262927685585,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_91_97,94,severe,ppy,0.0168731314060288,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_98_104,101,severe,ppy,0.0286168859405986,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_105_111,108,severe,ppy,0.0268238058608006,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_112_118,115,severe,ppy,0.0155008945763771,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_119_125,122,severe,ppy,0.0156851193663694,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_126_132,129,severe,ppy,0.011507988880552,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_133_139,136,severe,ppy,0.015213361981843,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_140_146,143,severe,ppy,0.022106637442173,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_147_153,150,severe,ppy,0.027215502096395,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_154_160,157,severe,ppy,0.0295833873525536,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_161_167,164,severe,ppy,0.0209398915836407,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_168_174,171,severe,ppy,0.0280733423607993,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_175_181,178,severe,ppy,0.0247409751528564,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_182_188,185,severe,ppy,0.0186519725310463,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_189_195,192,severe,ppy,0.0282846868986101,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_196_202,199,severe,ppy,0.0201612526224549,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_203_209,206,severe,ppy,0.0318866133708378,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_210_216,213,severe,ppy,0.0301671460829798,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_217_223,220,severe,ppy,0.0226474843628152,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_224_230,227,severe,ppy,0.028474500733188,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_231_237,234,severe,ppy,0.0448254369565961,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_238_244,241,severe,ppy,0.0354324750576322,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_245_251,248,severe,ppy,0.0559766381247692,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_252_258,255,severe,ppy,0.0372801781263621,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_259_265,262,severe,ppy,0.0535975332620187,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_266_272,269,severe,ppy,0.0484377847314955,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_273_279,276,severe,ppy,0.0143583700508895,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_280_286,283,severe,ppy,0.0186107749228841,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_287_293,290,severe,ppy,0.0267822923576617,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Malanje,n_age_294_300,297,severe,ppy,0.0291159905423729,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
